nSeg,nSegNum,CV,realCV,targetMean,realMean,Density,realDensity,L,numL,gurobiMinMax,greedyMinMax,greedyT1,greedyT2,improvedMinMax,improvedT1,improvedT2,errorGreedyAbs,errorGreedy,errorImprovedAbs,errorImproved,kGreedy,kImproved,timeGreedy,timeImproved,timeGurobi
0,2,1,0.6309897957739232,96.62157715913295,106.54,0,0.4,0,1125,2230.2900944267644,2230.2900944267644,2,2,2230.2900944267644,2,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0004344955086707,0.0004464536905287,11.639273285865784
0,7,1,0.6289775576690324,18.818075991866543,20.08,0,0.218,0,1127,3287.0669976305817,3292.9483427831456,3,3,3292.9483427831456,3,3,5.881345152563881,0.0017892379914383,5.881345152563881,0.0017892379914383,1.0017892379914384,1.0017892379914384,0.0009317696094512,0.000952735543251,2.184615805745125
0,2,1,0.8184032948878023,54.80384772670615,52.76,0,0.298,0,1132,2178.6025509724977,2207.242336829434,1,2,2178.6025509724977,2,2,28.63978585693621,0.0131459434141173,0.0,0.0,1.0131459434141177,1.0,0.0004063174128531,0.0004815012216567,5.447455391287804
0,2,1,0.6985100964960542,97.70617744989067,96.1,0,0.546,0,1131,2206.089615356825,2215.989625354826,2,2,2209.343306805001,2,2,9.900009998000767,0.0044875828837984,3.2536914481756867,0.0014748682127536,1.0044875828837985,1.0014748682127537,0.0005582720041274,0.0006437301635741,30.406675659120083
1,14,1,0.7050875449323498,8.467449653324682,7.78,0,0.214,0,1123,3292.7092445065887,3320.34304315252,3,3,3320.34304315252,3,3,27.633798645931165,0.0083924199174385,27.633798645931165,0.0083924199174385,1.0083924199174386,1.0083924199174386,0.0033139362931251,0.0033293962478637,2.3248283341526985
0,6,1,0.6228728724574081,11.8626958855799,13.2,0,0.212,0,1122,3171.15931919198,3174.5942055761457,2,3,3174.5942055761457,2,3,3.4348863841655657,0.0010831642432398,3.4348863841655657,0.0010831642432398,1.0010831642432398,1.0010831642432398,0.0009421929717063,0.0009493753314017,2.026798576116562
0,8,1,0.7239932670209007,26.948704699069143,27.46,0,0.214,0,1121,3291.269319884204,3297.4286868547783,3,3,3297.4286868547783,3,3,6.1593669705744105,0.0018714259976728,6.1593669705744105,0.0018714259976728,1.0018714259976729,1.0018714259976729,0.0009068846702574,0.0009234324097632,2.195122875273228
0,5,1,0.6731595415865201,16.059087936769643,15.94,0,0.218,0,1120,2142.831404537537,2182.2349563771595,1,2,2148.2937608683915,2,2,39.40355183962265,0.0183885450606071,5.462356330854618,0.0025491302392189,1.0183885450606072,1.0025491302392189,0.0011396855115889,0.0012412518262862,2.5372717082500458
0,2,1,0.5925343053029504,37.74317452636947,39.38,0,0.25,0,1120,2091.121660819028,2091.1216608190284,1,2,2091.1216608190284,1,2,4.547473508864641e-13,2.1746575505719435e-16,4.547473508864641e-13,2.1746575505719435e-16,1.0000000000000002,1.0000000000000002,0.0007378607988357,0.000744879245758,4.155734091997147
0,4,1,0.7764074736663095,39.1293176785522,38.32,0,0.26,0,1128,2139.2722022107173,2162.339628994914,1,2,2139.2722022107173,2,2,23.06742678419687,0.0107828385561963,0.0,0.0,1.0107828385561963,1.0,0.0007897168397902,0.0008453652262686,4.019336812198162
0,3,1,0.5073598084946018,50.41534774349162,58.28,0,0.234,0,1124,2132.406415184979,2148.246443655331,1,2,2132.406415184979,2,2,15.84002847035208,0.0074282408632587,0.0,0.0,1.0074282408632589,1.0,0.0006732121109961,0.0007397085428237,2.486150875687599
0,1,1,0.7289638686634806,70.00742197523924,70.98,0,0.258,0,1121,1069.2262167085787,1078.3009004543728,1,1,1078.3009004543728,1,1,9.074683745794118,0.008487150430831,9.074683745794118,0.008487150430831,1.008487150430831,1.008487150430831,0.0003219544887541,0.0003298446536063,6.730228014290333
0,2,1,0.6947545352133702,94.65293906717493,107.62,0,0.764,0,1133,3289.868831920214,3314.175361221365,2,3,3289.952901987046,3,3,24.306529301151382,0.0073882973890373,0.0840700668322824,2.555423061752066e-05,1.0073882973890371,1.0000255542306176,0.0013732910156249,0.0014745295047759,165.1158035621047
0,2,1,0.7116976208490106,50.204573087803006,54.3,0,0.3,0,1119,2142.2842890406023,2143.582076413065,1,2,2142.284289254931,2,2,1.297787372462608,0.0006057960556877,2.1432879293570295e-07,1.0004684907234588e-10,1.0006057960556878,1.0000000001000469,0.0004180073738098,0.0004805624485015,6.059889271855354
0,2,1,0.6851562175716541,85.42334330388724,80.36,0,0.3,0,1120,2159.845891290782,2198.027693276117,1,2,2159.845891290782,2,2,38.181801985334914,0.0176780214455562,0.0,0.0,1.0176780214455563,1.0,0.0010383129119872,0.0011809170246123,5.242602862417698
0,2,1,0.6603422479107277,48.51492700687385,45.7,0,0.218,0,1119,2123.755004604113,2123.755004604113,1,2,2123.755004604113,1,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0004072114825247,0.0004169493913649,2.1705287620425224
0,5,1,0.7850826953942227,20.037978992769343,19.46,0,0.252,0,1127,3197.9718271890824,3218.0035773135023,2,3,3212.757871766864,2,3,20.031750124419887,0.0062638919937037,14.786044577781468,0.0046235693673317,1.0062638919937037,1.0046235693673318,0.0008302778005599,0.0009145587682723,2.973023645579815
0,6,1,0.5961244989839106,15.885211134259093,18.8,0,0.23,0,1130,2195.924223178424,2195.924223178424,2,2,2195.924223178424,2,2,4.547473508864641e-13,2.0708699602951407e-16,4.547473508864641e-13,2.0708699602951407e-16,1.0000000000000002,1.0000000000000002,0.0006932839751242,0.0007049813866614,2.4078478291630745
0,2,1,0.7165349124991479,92.37910098429136,84.12,0,0.238,0,1126,2220.630702295056,2220.630702295056,2,2,2220.630702295056,2,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0004491806030272,0.0004622191190718,3.2878525406122208
0,2,1,0.5873839050394699,47.13022650134573,52.78,0,0.204,0,1124,2207.7766351688765,2233.924033457173,1,2,2207.776635168879,2,2,26.1473982882967,0.0118433168789725,2.273736754432321e-12,1.0298762647510305e-15,1.0118433168789724,1.000000000000001,0.0004576519131659,0.000576615333557,2.05421781539917
0,2,1,0.7955409756762339,56.40591004263538,45.46,0,0.2,0,1132,2185.3182924685816,2186.711520464106,1,2,2186.711520464106,1,2,1.3932279955242848,0.0006375400784068,1.3932279955242848,0.0006375400784068,1.0006375400784069,1.0006375400784069,0.0003723800182341,0.0003792122006415,1.7759736105799675
0,2,1,0.6204951567562418,91.54070180516844,106.2,0,0.412,0,1120,2175.914462992109,2183.433094378456,2,2,2183.433094378456,2,2,7.518631386347351,0.0034553892233467,7.518631386347351,0.0034553892233467,1.0034553892233469,1.0034553892233469,0.0004087612032889,0.0004190579056738,13.914531745016577
0,2,1,0.7589416532886162,71.46173371311679,63.66,0,0.362,0,1129,2180.5190544793554,2214.899786665037,1,2,2180.594866860909,2,2,34.38073218568161,0.0157672239162756,0.0758123815535327,3.476804359851584e-05,1.0157672239162756,1.0000347680435986,0.0005017071962356,0.0005914792418479,9.75392198562622
0,2,1,0.7534930101628152,61.3173052634134,63.76,0,0.532,0,1131,3283.059499924724,3294.6716358005583,2,3,3283.309346215364,3,3,11.612135875834156,0.0035369861180098,0.2498462906396525,7.610166390386199e-05,1.00353698611801,1.000076101663904,0.0009425655007361,0.0010507404804229,36.47791364789009
0,3,1,0.7296034496622559,53.77604272433964,56.72,0,0.212,0,1121,2131.505087734524,2170.705886281796,1,2,2131.505087734524,2,2,39.20079854727237,0.0183911353403979,0.0,0.0,1.0183911353403978,1.0,0.0010405257344245,0.0011337846517562,2.7294646203517914
0,6,1,0.780080366190289,49.43364696356844,48.26,0,0.256,0,1130,3247.646873335966,3266.8724745634936,2,3,3250.0495181196325,3,3,19.22560122752748,0.0059198558147976,2.4026447836663465,0.0007398109700265,1.0059198558147977,1.0007398109700265,0.0014935210347174,0.0015772506594656,3.628454297780991
0,3,1,0.6408513004450255,50.83410472102845,58.78,0,0.246,0,1127,1101.5140225721996,1101.5140225721996,1,1,1101.5140225721996,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0007197856903075,0.0007260143756865,3.2777696326375008
0,1,1,0.6520636660987298,83.01651477118965,82.86,0,0.338,0,1125,1096.4248076624317,1124.1523745782604,1,1,1096.4248076624317,1,1,27.727566915828675,0.0252890729232436,0.0,0.0,1.0252890729232438,1.0,0.0006095767021178,0.0006829500198363,11.459629207849504
1,16,1,0.683555995310795,9.917913523990803,9.78,0,0.224,0,1120,3255.150052266604,3280.650631302115,3,3,3280.650631302115,3,3,25.50057903551124,0.0078339181377383,25.50057903551124,0.0078339181377383,1.0078339181377385,1.0078339181377385,0.0038688704371452,0.0038816183805465,2.878226801753044
0,3,1,0.7502061107410561,69.99565176213223,64.7,0,0.264,0,1123,2202.784345105779,2215.817430941828,2,2,2215.817430941828,2,2,13.033085836049397,0.0059166417561513,13.033085836049397,0.0059166417561513,1.0059166417561514,1.0059166417561514,0.0009446814656256,0.0009671822190284,4.102760434150696
0,2,1,0.522175801302322,73.40127412244956,86.2,0,0.328,0,1132,3268.2945945211104,3268.2945945211104,2,3,3268.2945945211104,2,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0004645660519599,0.0004762038588523,10.679153330624104
0,7,1,0.6471516165123034,16.669847068539017,14.86,0,0.228,0,1130,2213.361051520784,2213.361051520784,2,2,2213.361051520784,2,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0011117979884147,0.0011266767978667,2.3635377660393715
1,14,1,0.7522156621387672,10.156146486867438,10.4,0,0.21,0,1127,3232.920807345837,3282.705860620212,2,3,3245.541056170416,3,3,49.78505327437506,0.0153994038954661,12.620248824578994,0.0039036677904089,1.015399403895466,1.003903667790409,0.0066515207290649,0.0067590102553367,2.440687283873558
0,1,1,0.6132916535537245,82.62497893585903,93.04,0,0.482,0,1128,2142.9658483113512,2157.758859082851,1,2,2143.0778042053603,2,2,14.793010771499668,0.0069030548401676,0.1119558940090428,5.22434336026697e-05,1.0069030548401676,1.0000522434336028,0.0004136562347411,0.0004954561591147,79.2646656036377
0,9,1,0.6657817255846311,13.721698082089612,14.0,0,0.226,0,1131,3210.3003485267063,3291.854287571284,2,3,3245.6364145458265,3,3,81.55393904457787,0.0254038345919892,35.33606601912015,0.0110070903600458,1.0254038345919891,1.011007090360046,0.0033665522933005,0.0035792887210845,2.600290298461914
1,10,1,0.7037227397522725,8.664040974188584,9.6,0,0.208,0,1129,3238.786862406779,3337.568253658132,2,3,3291.7198644528344,3,3,98.78139125135294,0.0304995035017362,52.93300204605521,0.0163434657156538,1.0304995035017364,1.0163434657156538,0.0017386078834533,0.0018325373530387,1.9331381544470787
0,4,1,0.7836534170130246,27.401647352200825,23.98,0,0.228,0,1126,2135.997587864602,2145.6118006915435,1,2,2135.997587864602,2,2,9.61421282694164,0.0045010410505908,0.0,0.0,1.0045010410505908,1.0,0.0004559606313704,0.0005331188440322,2.326153516769409
0,4,1,0.6334445311284647,44.33000964179623,45.66,0,0.274,0,1131,2129.096369791078,2147.829669109657,1,2,2132.3948072907024,2,2,18.73329931857916,0.0087987089661034,3.2984374996244696,0.0015492194465336,1.0087987089661037,1.0015492194465336,0.0009448453783988,0.0012285262346267,5.506674684584141
0,3,1,0.6944932955527994,47.77964046865132,41.3,0,0.2,0,1131,2225.387474066053,2226.814820178108,2,2,2226.814820178108,2,2,1.4273461120551474,0.0006413921749308,1.4273461120551474,0.0006413921749308,1.0006413921749309,1.0006413921749309,0.0006627365946768,0.000689923763275,1.7960007190704346
1,10,1,0.8118573926715842,30.560773298446904,26.0,0,0.284,0,1129,3273.8023548851083,3275.582671904826,3,3,3275.582671904826,3,3,1.780317019717586,0.000543807116841,1.780317019717586,0.000543807116841,1.000543807116841,1.000543807116841,0.0022866129875182,0.0023095309734344,4.166812717914581
1,12,1,0.6774648192612892,7.100561287324041,8.46,0,0.202,0,1129,3275.8837006914064,3299.4546322777537,3,3,3299.4546322777537,3,3,23.570931586347346,0.0071952894974178,23.570931586347346,0.0071952894974178,1.007195289497418,1.007195289497418,0.0023233219981193,0.0023375153541564,2.284455455839634
0,3,1,0.6153714060091372,37.11624041436055,41.46,0,0.218,0,1129,2144.000616151824,2144.000616151824,1,2,2144.000616151824,1,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0006056949496269,0.0006167739629745,2.274774484336376
0,2,1,0.7693665487459067,87.86463989561207,87.02,0,0.278,0,1127,1117.9821531837042,1117.9821531837042,1,1,1117.9821531837042,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0003153085708617,0.0003163218498229,4.034101314842701
0,6,1,0.6600130596135824,17.385730908452963,18.5,0,0.206,0,1120,2127.398871855416,2158.7422033124494,1,2,2139.495268733918,2,2,31.3433314570334,0.0147331710436121,12.096396878501764,0.0056860032401689,1.0147331710436125,1.005686003240169,0.0020469799637793,0.0021648481488227,2.8060304075479507
0,3,1,0.7288368382980748,75.06656832970599,71.58,0,0.272,0,1119,2177.5413968223183,2216.8278490816547,1,2,2177.5413968223183,2,2,39.28645225933633,0.0180416557483898,0.0,0.0,1.0180416557483898,1.0,0.0004547685384749,0.0005273669958113,3.9529841989278793
0,1,1,0.7045341497486295,86.51642955712168,98.5,0,0.288,0,1128,1077.8003711678066,1088.6793858052645,1,1,1088.6793858052645,1,1,10.879014637457884,0.0100937195128912,10.879014637457884,0.0100937195128912,1.0100937195128912,1.0100937195128912,0.0003040432929992,0.0003116130828857,6.279902450740337
0,4,1,0.6814975920789101,30.781095970339862,31.04,0,0.224,0,1122,2131.1583121287504,2173.40542264132,1,2,2131.536488048768,2,2,42.247110512569634,0.0198235439723716,0.3781759200178385,0.0001774508809906,1.0198235439723715,1.0001774508809906,0.0009735077619551,0.0010548532009123,2.733273416757584
0,3,1,0.6650357900733752,53.04386427578707,60.46,0,0.236,0,1131,2203.1530229236664,2203.153022923667,2,2,2203.153022923667,2,2,4.547473508864641e-13,2.0640751965698571e-16,4.547473508864641e-13,2.0640751965698571e-16,1.0000000000000002,1.0000000000000002,0.0004440769553184,0.0004538446664809,2.646827757358551
0,3,1,0.6406362461957207,80.14496329624949,86.18,0,0.32,0,1129,2125.681763872517,2157.0675760775703,1,2,2125.681763872517,2,2,31.3858122050533,0.0147650569047905,0.0,0.0,1.0147650569047906,1.0,0.000410534441471,0.0004670247435568,13.337399706244469
0,3,1,0.7343553283277403,61.91759999205704,66.56,0,0.554,0,1128,2245.980342228521,2246.160236758004,2,2,2246.160236758004,2,2,0.1798945294831355,8.009621727349558e-05,0.1798945294831355,8.009621727349558e-05,1.0000800962172736,1.0000800962172736,0.0011219084262847,0.0011361390352248,28.51556669175625
0,3,1,0.7171375026738191,64.59382130001441,60.14,0,0.404,0,1121,2177.132369971796,2187.250041951027,2,2,2187.250041951027,2,2,10.11767197923109,0.0046472470478963,10.11767197923109,0.0046472470478963,1.0046472470478964,1.0046472470478964,0.0004974082112312,0.0005019158124923,13.88999541848898
0,3,1,0.6691183940542593,51.51129006437994,53.6,0,0.286,0,1126,2129.1424591253094,2131.198374193056,1,2,2129.14245912531,2,2,2.055915067746355,0.0009656070963851,4.547473508864641e-13,2.1358239742834426e-16,1.0009656070963853,1.0000000000000002,0.0008282512426375,0.0009591281414031,6.258355587720871
0,2,1,0.642670357051332,84.5601197629101,86.56,0,0.504,1,1158,2161.8590060624124,2165.851006094412,1,2,2161.8670058384205,2,2,3.992000031999396,0.0018465589202648,0.0079997760080914,3.7004152378383545e-06,1.0018465589202648,1.0000037004152378,0.0007807463407515,0.0008811205625532,43.59010189771652
0,3,1,0.6885711454310004,38.846193483459096,44.42,0,0.304,1,1166,1108.3028088917576,1108.3028088917576,1,1,1108.3028088917576,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0007807835936545,0.0007880404591559,7.142613157629967
0,4,1,0.5274559818356473,27.82668407732229,31.68,0,0.256,1,1227,1113.2305227964907,1113.2305227964907,1,1,1113.2305227964907,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0008030682802199,0.0008125379681586,6.473514944314957
0,2,1,0.7172697758082629,79.70885039189886,76.76,0,0.296,1,1153,1140.9445897736905,1140.9445897736905,1,1,1140.9445897736905,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0007693618535995,0.0007978677749633,6.052882380783558
0,3,1,0.7833974285189806,74.13493130158237,73.78,0,0.494,1,1167,2151.832438755464,2151.832438755464,1,2,2151.832438755464,1,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0009717717766761,0.0009823814034461,52.212553553283215
0,3,1,0.6790858195693825,76.6809052324119,81.84,0,0.344,1,1206,1183.6612459023636,1183.6612459023636,1,1,1183.6612459023636,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0003744959831237,0.0003822073340415,9.588336408138275
0,7,1,0.7680697753865594,23.88095820601644,25.4,0,0.24,1,1183,2161.1374344746537,2171.5309716501906,1,2,2166.0624438476857,2,2,10.393537175536949,0.0048092902421374,4.925009373032026,0.0022788968875684,1.0048092902421375,1.0022788968875684,0.0012843310832977,0.0013468340039253,4.894189149141312
0,4,1,0.6422267432643441,31.260027228864004,34.38,0,0.27,1,1179,1163.5808507571865,1178.234962677464,1,1,1178.234962677464,1,1,14.6541119202775,0.0125939782446071,14.6541119202775,0.0125939782446071,1.0125939782446072,1.0125939782446072,0.0014987066388129,0.0015100091695785,7.052699774503708
0,2,1,0.6535606755146527,55.85677634145689,61.18,0,0.244,1,1167,1142.4866615261203,1142.4866615261203,1,1,1142.4866615261203,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0003887861967086,0.0004000663757323,3.1355874463915825
0,2,1,0.639053049907837,99.06699213163586,113.34,0,0.276,1,1150,1076.0847817993777,1095.6849416715056,1,1,1095.6849416715056,1,1,19.60015987212796,0.0182143267924981,19.60015987212796,0.0182143267924981,1.018214326792498,1.018214326792498,0.0005583465099333,0.0005649030208586,7.446744836866856
0,5,1,0.6742311448426581,26.444790301554907,31.84,0,0.29,1,1182,2133.826702091267,2133.826702091267,1,2,2133.826702091267,1,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0005045011639594,0.000515155494213,6.0059870555996895
1,11,1,0.6478089915913173,16.351985578532197,17.16,0,0.236,1,1182,2230.6972266203675,2293.7667216853183,2,2,2293.7667216853183,2,2,63.06949506495084,0.028273444872886,63.06949506495084,0.028273444872886,1.028273444872886,1.028273444872886,0.0019635185599326,0.0019743219017981,3.0235134586691856
0,2,1,0.6182684605418146,65.33696278201018,73.86,0,0.482,1,1135,2145.7525574179585,2156.653567414959,1,2,2145.7525574179585,2,2,10.901009997000529,0.0050802735661739,0.0,0.0,1.005080273566174,1.0,0.0007122457027434,0.0007916912436484,25.40287183970213
0,7,1,0.6727123816384807,16.82523629720003,14.52,0,0.228,1,1186,2192.3007140758928,2213.3512548130666,1,2,2199.093760323856,2,2,21.050540737173836,0.0096020316017855,6.793046247963048,0.0030985923620548,1.0096020316017855,1.0030985923620548,0.0007908046245574,0.0008714273571968,3.3175521343946457
0,2,1,0.654377528215987,54.10036315389256,59.16,0,0.474,1,1211,1145.6838462795906,1176.466955891222,1,1,1176.466955891222,1,1,30.78310961163129,0.0268687646348458,30.78310961163129,0.0268687646348458,1.026868764634846,1.026868764634846,0.0005481019616126,0.0005557462573051,27.453207179903984
0,3,1,0.517926610934486,31.39975733359929,37.16,0,0.238,1,1217,2125.598742242226,2140.102366742206,1,2,2127.0633702127134,2,2,14.503624499980106,0.0068233125150801,1.464627970487527,0.0006890425466391,1.0068233125150805,1.000689042546639,0.0008161664009093,0.0008819252252578,3.807483322918415
0,3,1,0.6314191412788955,65.56928147691069,72.6,0,0.312,1,1214,1170.9399615757338,1170.9399615757338,1,1,1170.9399615757338,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0004614740610122,0.000468261539936,7.193642511963844
0,2,1,0.6592516408511833,58.71952514778457,60.46,0,0.276,1,1183,1122.5504378140013,1122.5504378140013,1,1,1122.5504378140013,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0005936548113821,0.0006044134497641,4.809692673385143
1,12,1,0.7274044000943168,10.50764463299435,10.96,0,0.214,1,1166,2215.267535826286,2222.3222907671734,2,2,2222.3222907671734,2,2,7.054754940887506,0.0031846062955353,7.054754940887506,0.0031846062955353,1.0031846062955354,1.0031846062955354,0.0025678873062133,0.0025750026106833,2.394502282142639
0,5,1,0.7768930448618528,29.679665476961745,29.82,0,0.204,1,1225,1150.304542125873,1150.304542125873,1,1,1150.304542125873,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0005130693316458,0.0005218610167502,2.1607321947813034
0,4,1,0.6244273179416966,91.42375152461808,99.48,0,0.45,1,1208,2139.207520451842,2139.207520451842,1,2,2139.207520451842,1,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0004674792289733,0.0004869401454925,18.62907426059246
0,3,1,0.506640211668586,34.94625741659028,43.34,0,0.426,1,1232,1133.8175310081438,1143.973081316304,1,1,1143.973081316304,1,1,10.155550308160173,0.0089569529756082,10.155550308160173,0.0089569529756082,1.0089569529756082,1.0089569529756082,0.0009973645210265,0.0009987801313399,22.51772962510585
0,3,1,0.6668676381129605,73.76662306230236,74.08,0,0.212,1,1180,1120.9580294458085,1121.957029446808,1,1,1121.957029446808,1,1,0.9990000009995584,0.0008912019672078,0.9990000009995584,0.0008912019672078,1.0008912019672078,1.0008912019672078,0.000488206744194,0.0004942864179611,3.686441533267498
0,2,1,0.60091091951967,54.90978993502186,59.84,0,0.278,1,1168,1094.7444971264388,1094.7444971264388,1,1,1094.7444971264388,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0006598904728888,0.0006668120622634,5.2393781542778015
0,2,1,0.7156623722558288,91.77698574463392,94.3,0,0.38,1,1146,2162.958776469992,2197.664451962878,1,2,2162.958776686388,2,2,34.70567549288626,0.0160454632193808,2.1639607439283282e-07,1.0004632392763266e-10,1.016045463219381,1.0000000001000464,0.0004288181662559,0.0004996806383132,18.49192371219397
0,3,1,0.7303541915933341,37.825754605035726,36.46,0,0.226,1,1173,1123.769427940052,1123.769427940052,1,1,1123.769427940052,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0007227510213851,0.0008497685194015,3.737838506698608
0,6,1,0.7075406569360392,19.87209939014698,19.84,0,0.208,1,1165,2217.1807972677307,2235.288158206673,2,2,2235.288158206673,2,2,18.107360938942293,0.0081668400525822,18.107360938942293,0.0081668400525822,1.0081668400525825,1.0081668400525825,0.0010496675968169,0.0010624229907989,2.0298946499824524
1,10,1,0.5946520924970424,9.887920489532124,12.0,0,0.212,1,1214,1188.229191179861,1203.731332243296,1,1,1203.731332243296,1,1,15.502141063435149,0.0130464233487162,15.502141063435149,0.0130464233487162,1.0130464233487162,1.0130464233487162,0.0025439932942389,0.0025353580713271,3.1242447793483734
0,2,1,0.6430697798841231,98.4331195578295,97.88,0,0.332,1,1199,1106.3480297542278,1185.7637823115954,1,1,1185.7637823115954,1,1,79.41575255736757,0.0717818899853869,79.41575255736757,0.0717818899853869,1.071781889985387,1.071781889985387,0.000897780060768,0.0009069517254828,11.198346182703972
0,2,1,0.5758421898583872,62.2419228561612,72.02,0,0.392,1,1151,1140.1854446922475,1150.5684434678053,1,1,1140.1854446922475,1,1,10.38299877555778,0.0091064123155512,0.0,0.0,1.009106412315551,1.0,0.0005933195352554,0.0006596520543098,15.248399145901203
0,7,1,0.7321041667696517,17.9443155690194,20.02,0,0.274,1,1135,2264.124019752462,2264.124019752462,2,2,2264.124019752462,2,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0009906589984893,0.0010007917881011,4.52380459010601
0,2,1,0.6314544805445544,42.62130270405994,43.88,0,0.244,1,1205,1101.2293307734972,1101.2293307734972,1,1,1101.2293307734972,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0003800615668295,0.000403620302677,2.835166648030281
0,2,1,0.6901901660944282,58.4193034870455,60.06,0,0.214,1,1227,1129.078596570282,1129.078596570282,1,1,1129.078596570282,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0003180429339408,0.0003230050206183,2.421148754656315
1,11,1,0.8052898762977815,19.340070545859174,19.32,0,0.218,1,1184,2196.608711327648,2290.0148629655373,1,2,2225.6316538313786,2,2,93.40615163788924,0.0425228904702985,29.02294250373052,0.0132126137686983,1.0425228904702986,1.0132126137686983,0.0024771243333816,0.0025544464588164,3.0876061096787453
0,9,1,0.6765574673913539,9.530628769576404,10.72,0,0.212,1,1150,2233.411471924281,2233.4114719242816,2,2,2233.4114719242816,2,2,4.547473508864641e-13,2.0361109298621947e-16,4.547473508864641e-13,2.0361109298621947e-16,1.0000000000000002,1.0000000000000002,0.0022647455334662,0.0023046880960463,2.1431151404976845
0,7,1,0.7368143158450252,36.25872839390224,32.62,0,0.302,1,1140,2180.415397405465,2220.160435916805,2,2,2220.160435916805,2,2,39.74503851134023,0.0182281956725465,39.74503851134023,0.0182281956725465,1.0182281956725463,1.0182281956725463,0.0012005344033241,0.0012108460068702,6.481049612164497
0,2,1,0.7634507204760838,40.97358159702232,38.72,0,0.26,1,1224,1110.6569299909047,1110.6569299909047,1,1,1110.6569299909047,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0003616511821745,0.0003686994314192,4.183378756046295
0,1,1,0.653041439836876,99.9599449635956,95.6,0,0.362,1,1237,1101.80441040605,1199.5144299087865,0,1,1101.8044104060498,1,1,97.71001950273649,0.0886818191866987,-2.273736754432321e-13,-2.06364826003408e-16,1.0886818191866987,0.9999999999999998,0.0003856271505355,0.0004356279969215,20.60134110599756
0,4,1,0.7858997265477232,48.49477704160264,46.28,0,0.302,1,1225,1200.0604201543588,1212.3651522272582,1,1,1212.3651522272582,1,1,12.30473207289947,0.0102534271327078,12.30473207289947,0.0102534271327078,1.010253427132708,1.010253427132708,0.0005964711308479,0.0006037130951881,7.536024287343025
0,1,1,0.6769305840538217,91.35124368631293,92.12,0,0.272,1,1229,1074.1220176785923,1146.325814692926,0,1,1074.1220176785923,1,1,72.20379701433376,0.0672212242426438,0.0,0.0,1.067221224242644,1.0,0.0005317032337188,0.0006054490804672,8.800723046064377
0,3,1,0.7531849003810893,54.50372929705944,55.28,0,0.234,1,1157,2156.770240210732,2199.997986862992,2,2,2199.997986862992,2,2,43.22774665226007,0.0200428148749105,43.22774665226007,0.0200428148749105,1.0200428148749106,1.0200428148749106,0.0005997121334075,0.0006239414215087,2.907731808722019
0,2,1,0.6594290619029006,65.6904406629136,69.56,0,0.342,1,1206,1121.0507142799595,1121.0507142799595,1,1,1121.0507142799595,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0005298182368278,0.0005450695753097,8.014736294746399
0,9,1,0.6793837658567057,19.484518694811705,19.38,0,0.248,1,1224,2247.155946180076,2339.485583116947,1,2,2247.204844607704,2,2,92.32963693687088,0.0410873295615381,0.0488984276280461,2.176013983861168e-05,1.0410873295615382,1.000021760139839,0.0016338080167769,0.0017321631312369,4.5326186046004295
0,4,1,0.6632470046094219,61.63749721585027,63.54,0,0.276,1,1187,2132.1388965526376,2137.484101533188,1,2,2136.576136804536,2,2,5.345204980550534,0.0025069684668259,4.437240251898402,0.0020811215718979,1.002506968466826,1.002081121571898,0.0007251501083373,0.0008397102355956,5.440637663006783
1,13,1,0.5922818484139886,8.79755641638862,9.98,0,0.208,1,1175,2251.643389602569,2282.897785820983,2,2,2282.897785820983,2,2,31.254396218413603,0.0138807043614176,31.254396218413603,0.0138807043614176,1.0138807043614178,1.0138807043614178,0.0108239725232123,0.0108177885413169,2.439713731408119
0,5,1,0.7220502579922348,37.94022797893837,40.3,0,0.206,1,1225,2118.995293040809,2118.995293252809,1,2,2118.995293252809,1,2,2.1200003175181337e-07,1.0004742929258151e-10,2.1200003175181337e-07,1.0004742929258151e-10,1.0000000001000475,1.0000000001000475,0.0010055750608443,0.001018889248371,2.814765065908432
